Annee,Score,Metascore,Genre,Revenu,Votes
2015,7.1,33,7,37.43,67351
2015,6.8,38,1,27.29,67334
2003,3.6,NA,7,NA,67311
2008,6.1,NA,2,17.3,67305
2017,5.3,43,7,20.48,67298
1988,6.8,29,1,11.81,67287
2004,7.7,76,7,6.17,67258
2013,5.9,34,5,25.68,67236
2002,5.5,33,1,40.08,67158
2010,4.4,27,5,95.35,67043
1992,6.7,65,5,76.25,67041
2005,6.6,40,6,36.02,67009
2006,7.3,66,5,4.86,66966
2018,6.3,56,1,36.34,66954
1998,5.8,51,1,74.33,66903
2012,6.8,55,4,6.01,66900
1985,7.3,36,5,14.64,66879
2008,5.7,29,1,70.23,66845
2003,6.9,72,4,11.63,66818
2006,7.8,71,7,4.4,66797
2000,6.4,73,1,90.46,66762
1984,6.7,56,1,76.47,66760
1993,6.7,62,5,48.92,66755
2016,6.3,43,3,107.51,66732
1971,8.1,90,7,NA,66712
2007,5.2,39,3,217.33,66618
1998,7,NA,1,25.19,66598
2001,6.3,42,7,74.08,66550
1962,8,94,7,NA,66484
2015,7.5,60,4,7.86,66458
2011,6.7,62,6,1.99,66401
2014,7.3,55,5,54.24,66341
2011,6.1,35,5,14.01,66328
2012,8.1,NA,5,2.8,66302
2016,6.8,65,11,NA,66299
2001,7.3,68,1,0.49,66263
2002,5.6,53,5,37.95,66249
2003,7.2,69,1,4.56,66214
1996,6.3,NA,7,24.88,66172
2013,5.9,44,2,22.53,66115
2014,6.8,73,6,17.24,66100
1986,7,77,7,52.29,66063
1996,6.8,44,1,33.33,66048
2010,6.3,27,11,0.09,66031
1995,7,63,7,7.42,66028
2013,7.5,85,4,16.1,65994
2002,6.4,51,1,43.25,65978
2009,4.4,33,11,0.18,65935
2000,5.6,34,2,60.88,65898
1983,7.2,41,6,25.6,65831
2018,7.6,67,1,11.87,65810
2016,6.6,76,1,3.71,65793
2009,7.2,45,5,5.31,65784
2008,6.9,61,5,12.06,65749
2016,6.4,66,2,55.48,65709
2008,8.2,NA,6,NA,65679
2017,7.3,75,1,NA,65589
2016,7.5,76,3,3.73,65578
1997,5.5,55,1,49.32,65498
1993,7.5,71,6,31.16,65478
2012,8.2,89,1,NA,65385
2010,7.6,80,3,19.2,65358
2016,6.4,47,7,8.11,65326
2006,5.6,47,5,88.72,65293
2010,6.5,57,5,31.01,65277
2007,6.8,36,1,9.53,65217
2007,6.3,50,5,43.11,65209
1999,4.9,42,9,91.41,65173
1998,5.1,42,1,69.12,65167
2015,6.7,35,5,64.46,65156
1999,5.7,30,5,65.54,65130
2006,7.3,70,5,4.66,65087
2016,6,42,11,35.79,65072
2011,7.2,56,5,0.12,65029
2012,6.4,45,7,0.1,64999
2012,5.6,31,7,31.61,64986
1951,7.9,91,2,0.54,64934
2014,5.5,30,1,17.22,64915
2014,7.1,50,7,4.19,64899
1986,6.8,57,5,40.47,64889
2015,4.9,53,7,0.04,64888
2008,6.4,35,4,2.78,64859
2008,6.7,72,5,13.21,64841
2007,7.2,65,6,6.78,64832
2009,6.1,48,1,NA,64825
2004,5.8,43,5,95.17,64763
2011,5.7,39,5,30.54,64742
1987,6.9,67,7,156.65,64733
2008,6.6,45,7,3.07,64724
2013,6.3,50,11,17.41,64619
1982,7.8,73,5,2.5,64594
2008,5.9,44,11,17.43,64563
2010,7.3,68,5,0.3,64515
1991,6.7,38,1,77.87,64478
2005,7.3,83,7,3.63,64355
2018,7.7,72,5,40.83,64337
1997,7.3,63,7,44.18,64282
2012,5.7,41,5,41.15,64267
1998,6.2,46,5,46.68,64213
2009,2.6,45,1,9.35,64143
1999,6.4,40,6,116.74,63931
2005,4.8,34,5,62.25,63875
2008,6,37,1,43.95,63854
2000,5.9,50,1,70.33,63846
1991,6.9,56,5,59.85,63841
2008,6,53,11,31.69,63798
2017,5.7,63,7,24.45,63740
2012,6.9,60,4,1.94,63723
2005,5.7,37,5,56.05,63718
2007,8.2,68,7,1.11,63699
1971,8,62,5,NA,63643
2001,6.9,43,1,18.21,63548
2009,6.3,48,7,3.07,63538
1986,6,55,1,115.1,63530
2014,6.2,38,11,21.2,63514
2005,6.6,48,5,21.84,63474
1998,6.3,53,1,40.98,63442
2014,6.6,44,5,34.29,63428
1997,5.4,53,1,105.26,63403
2015,7.1,72,2,NA,63381
1998,7,66,5,65.71,63373
1999,7.2,69,7,NA,63284
1998,6.4,64,1,70.12,63283
1978,7.6,59,4,35,63258
2005,6.4,45,5,26.84,63256
2017,6.2,78,11,13.99,63248
2009,6.4,34,1,38.11,63183
2016,5.7,38,1,21.2,63171
1995,7.6,66,7,71.52,63160
1981,6.6,40,11,25.53,63102
1999,7.3,72,5,16.84,63098
2006,6.5,76,7,103.37,62974
2003,7.7,81,5,5.74,62929
2003,5.5,28,5,56.13,62902
1991,7.2,65,1,74.89,62898
2009,7.3,73,7,0.11,62863
2012,6.5,40,1,70.01,62850
2006,5.9,30,11,39.52,62779
1997,6,29,1,17.63,62743
2013,6.8,59,5,3.45,62730
2007,6.6,48,5,6,62645
2009,6.5,63,2,15.48,62533
1965,8,69,7,111.72,62532
2005,7.6,75,6,0.21,62511
2016,6.7,81,4,13.96,62510
1966,8,NA,7,NA,62496
2015,6.7,74,7,0.23,62461
1996,7.1,66,5,0.56,62438
1977,6.8,77,7,94.21,62395
2002,6.5,69,7,66.82,62378
1988,7.6,78,1,38.41,62355
2009,6.5,52,11,0.03,62329
2014,6.2,40,11,30.58,62309
2017,4.6,43,2,NA,62287
2003,7.7,45,5,0.55,62259
1985,7.2,NA,4,87.1,62189
2004,6.3,44,1,45.86,62172
2003,7.3,72,7,120.28,62095
1997,6.9,NA,1,27.78,62079
1960,7.9,NA,6,0.34,62043
1998,4.6,21,11,40,62038
2000,6.1,52,1,55.97,62035
1996,5.7,54,1,25.48,61995
2018,7.2,61,1,50.07,61962
2010,7,61,7,0.25,61928
2005,6.3,54,11,16.19,61927
1995,5.9,NA,1,37.6,61919
2005,4.4,37,1,26.87,61883
1970,7.6,80,5,81.6,61810
2004,7.7,73,7,0.7,61764
2014,6.3,41,7,2.96,61694
2015,7.3,64,5,2.7,61661
2005,6,36,1,10.17,61569
1984,6.2,71,5,62.1,61544
2016,6.6,78,2,8.58,61528
2005,8.4,NA,7,NA,61526
2013,6.5,68,7,0.13,61508
1999,6.4,71,5,66.38,61508
2003,8.2,NA,5,NA,61505
1991,6.5,51,5,89.33,61489
2004,7.2,70,1,1.2,61454
2017,7.6,92,7,5.9,61451
1984,6.5,42,7,80.04,61389
2008,5.9,37,5,46.01,61385
2003,6.8,42,11,3.68,61382
2001,6.5,60,5,41.58,61373
1998,7.8,81,5,2.81,61350
1990,7.4,56,1,5.02,61328
2007,6.8,63,5,18.32,61242
1978,5.7,51,2,102.92,61192
2009,7.8,82,7,2.22,61125
2002,6,51,1,40.91,61109
2004,5.8,43,7,66.64,61007
1998,6.1,37,1,32.94,60979
1995,5.6,NA,1,19.08,60961
2012,6.9,55,5,0.02,60948
1995,7.2,NA,1,7.92,60928
1982,6.9,71,1,78.87,60858
2003,7.6,71,6,13.01,60825
2017,8.3,NA,1,20.19,60785
1986,6.5,52,5,39.25,60776
1962,8.1,94,7,NA,60770
2005,5.1,34,1,48.48,60701
2011,6.3,61,2,35.03,60693
2007,4,27,5,95.67,60675
1977,7.5,79,11,NA,60657
2010,6.2,43,7,0.24,60652
2017,6.6,50,5,45,60642
2007,6.7,64,3,58.87,60635
2013,5.8,49,1,2.19,60597
1995,7.6,73,9,1.51,60538
2007,6.9,45,4,16.29,60484
2009,7.3,60,6,5.19,60478
1983,6.7,57,11,21.2,60395
1987,6.6,49,1,44.79,60388
2003,7.5,67,1,58.33,60332
2009,6.9,68,7,13.04,60307
2007,7.5,64,4,36.61,60262
2015,8,NA,1,8.18,60183
1999,6.4,54,2,14.28,60172
1944,8,NA,5,NA,60161
1995,6.2,46,5,7.56,60146
2013,6.5,39,1,10.88,60133
1986,7.9,90,5,40.08,60115
1993,5.9,79,2,77.7,60058
2003,6.9,64,2,48.46,60019
2011,6.2,55,1,19.49,59953
2007,7,54,5,3.95,59944
2015,7.8,79,7,0.08,59926
2009,7.2,55,2,0.62,59908
2010,6.9,65,7,31.18,59886
1989,6.9,44,5,36.6,59848
2004,6.7,55,5,12.78,59819
2006,6.3,46,5,19.19,59792
2009,6.3,61,5,0.04,59780
2016,6.5,56,3,153.71,59724
2018,5.9,46,1,143.01,59707
1999,7,36,13,15.5,59691
2014,5.8,44,1,47.6,59669
1967,7.8,73,1,45.3,59623
1996,5.9,NA,1,33.02,59590
2013,6.2,43,1,0.03,59563
1991,7.7,64,7,82.42,59488
1994,7.5,88,4,24.82,59439
1999,6.2,28,11,50.05,59394
1994,4.6,NA,5,36.76,59392
2008,7.6,82,4,0.15,59388
2011,6.5,60,5,4.24,59382
2010,4.9,33,2,42.78,59312
2016,5.8,23,1,30.35,59240
2014,5.6,59,11,32.48,59161
2004,6.2,43,5,25.27,59159
2005,6.6,59,5,47.14,59137
2005,6.9,56,1,3.34,59134
2016,6.6,64,5,11.1,59114
1989,7.9,97,4,14.74,59051
2009,5.4,32,2,49.44,59036
1994,3.8,NA,1,33.42,58951
2001,6.6,75,13,21.97,58925
2011,6.8,43,1,0.54,58913
2006,7.1,63,4,57.79,58909
2001,8.2,NA,5,0.3,58897
1979,8,84,5,30.18,58765
1992,7.8,83,3,NA,58762
2006,3.7,36,11,23.64,58736
1961,8.2,60,7,NA,58714
1997,5.2,34,1,54.97,58692
2011,6.5,53,11,NA,58680
2015,5.5,27,1,7.61,58585
2008,6.5,58,2,7.87,58580
2016,7,66,4,15.43,58506
2009,6.5,66,4,33.31,58486
1988,7.6,74,7,34.7,58475
1986,5.7,25,1,49.04,58455
1997,7.8,NA,7,0.37,58449
2012,5,NA,11,18.12,58435
2011,6.2,50,1,1.1,58383
2014,6.4,45,5,0.02,58291
2008,4.5,33,1,26.64,58220
1998,5.7,52,11,55.04,58154
2006,5.1,50,5,22.53,58095
1984,7.2,67,7,8.4,58078
1976,7.9,69,17,31.8,58040
2012,7.1,67,5,3.33,58036
2013,3.5,11,5,32.02,57994
1967,8,75,6,24.38,57982
2011,6,35,7,21.28,57953
1998,6.8,59,5,11.88,57936
2009,7.7,NA,1,NA,57929
2013,7.8,83,3,5.21,57918
2000,7.4,73,5,19.39,57907
2006,7.7,81,3,0.88,57892
2014,6,55,6,33.63,57874
2014,6.3,38,1,24.98,57848
1992,5.6,NA,5,57.11,57804
2016,6.3,52,1,12.63,57785
1999,6.1,65,1,29.66,57772
2016,4.7,34,5,28.85,57755
1963,8,NA,5,13.47,57719
1999,6.8,70,7,16.64,57699
2014,7,79,6,5.74,57670
1986,7.2,75,6,8.62,57669
2011,7.1,52,4,1.36,57604
1983,4.9,44,1,59.95,57598
2011,6.8,58,5,9.03,57598
1992,6.9,73,1,2.04,57583
2014,7.3,67,3,50.15,57569
2012,5.4,51,1,15.63,57491
1997,6.6,46,6,60.53,57489
2009,6.3,24,1,10.27,57478
2000,6.7,62,7,12.01,57407
2001,7.1,57,1,11.26,57393
2007,6.3,41,3,54.15,57380
2012,7.4,82,5,4.06,57321
2014,6.6,54,5,10.51,57312
2006,7,52,7,9.4,57309
2009,7.3,69,7,0.34,57297
2012,7.5,73,7,2.06,57291
2014,6.1,54,15,0.6,57168
1988,7.3,68,5,42.04,57156
2013,5.6,36,6,19.32,57121
2015,6,58,5,87.04,57114
2001,6.6,58,1,36.85,57087
2010,7.6,84,1,0.8,57045
2012,4.6,40,11,53.92,57041
1992,6.6,NA,11,25.79,57029
1988,6.1,61,1,34.99,57029
1960,8.1,93,5,19.52,57015
2002,5.6,NA,15,NA,56941
1998,7.3,NA,11,NA,56933
2009,6.7,43,6,27.15,56892
2008,4.8,30,1,19.78,56889
1980,5.7,31,2,58.85,56842
2011,6.1,41,5,35.61,56792
1986,7,81,5,38.75,56775
1940,8,96,5,NA,56770
2009,6.3,NA,7,NA,56739
1981,6.9,68,5,85.3,56738
1973,7.6,87,11,0.06,56733
1931,7.9,NA,7,12,56731
1997,6.2,50,1,61.36,56715
1990,6.4,67,5,53.21,56669
1994,5.5,NA,1,57.36,56633
1998,7.5,82,6,16.31,56623
2003,5.5,39,5,104.3,56603
2014,6.7,29,7,26.76,56602
2003,5.6,28,1,19.48,56578
2002,5.5,32,1,38.08,56576
1991,7,60,5,63.71,56539
2007,7.7,78,4,0.87,56513
1994,5.3,49,5,38.09,56508
2008,6.7,45,6,15.71,56427
2015,6.9,67,7,17.74,56422
2015,6.5,41,6,1.21,56416
1985,7.2,60,11,5.8,56337
2013,7.1,77,6,0.26,56249
2016,6.6,59,5,24.25,56247
1973,7.9,93,6,NA,56163
2010,5.6,25,5,32.67,56128
2005,6.7,53,7,4.28,56115
2006,6.8,48,5,10.01,56110
2009,5.8,54,5,23.99,56073
1995,4.7,16,7,20.3,55966
2011,8.1,NA,5,3.08,55946
2014,2.1,NA,1,NA,55914
1989,6.1,36,5,71.08,55880
2004,6.3,59,5,17,55849
2005,6.5,60,5,32.88,55790
1996,6.9,71,5,25.81,55748
2001,7.8,82,3,2.89,55748
1991,6.2,60,2,38.04,55732
2007,5.1,32,11,20.8,55722
1952,8.3,NA,7,0.06,55712
2002,6.1,49,5,9.68,55618
1995,8.2,NA,5,NA,55609
2005,5.6,52,7,25.47,55594
2001,7.5,78,7,0.75,55577
2012,5,16,11,17.53,55568
2003,8,54,5,1.79,55557
1956,7.9,NA,2,93.74,55536
2000,6.6,48,3,22.75,55521
2014,6.8,59,3,111.51,55520
2008,6,30,1,7.95,55486
2008,5.7,41,5,120.15,55448
2009,5.9,33,7,55.39,55377
2004,6.3,53,5,22.92,55368
1996,7.9,76,7,4.04,55307
2018,7,49,1,44.95,55271
1987,8.1,79,7,3.21,55203
2015,7.3,88,3,3.76,55179
1993,5.9,35,7,106.61,55166
2009,7.1,47,2,8.86,55067
2007,7,74,4,33.23,55044
1980,6.8,55,11,21.38,54989
2006,7.3,64,2,81.61,54952
1994,7.4,NA,4,3.05,54951
2003,6.5,34,1,26.54,54905
2002,7.1,52,3,73.28,54865
1996,6.7,NA,3,28.93,54825
1987,6.5,67,5,63.77,54808
2018,6.6,56,5,54.55,54802
1989,7.2,62,5,49.8,54780
2017,6.6,77,7,NA,54746
2015,6.4,58,2,43.04,54679
2008,6.7,64,6,20.21,54673
2013,7,78,5,17.54,54624
2004,5.3,42,5,59.48,54609
2011,6.7,68,7,3.41,54565
2005,6.3,56,5,60.06,54555
1993,7.9,84,7,22.95,54531
1983,6.2,68,1,55.5,54508
1995,5.9,51,1,50.73,54474
2007,6.8,56,6,36.79,54438
2008,5.7,41,5,32.85,54426
1955,8.1,NA,6,NA,54408
1999,6.6,48,5,26.49,54406
2012,6.8,58,7,35.76,54396
2002,7.7,56,1,0.05,54334
2002,6.7,58,7,35.17,54333
2014,5.7,41,1,10.51,54330
2005,7.5,58,5,1.71,54193
2007,7,73,6,4.6,54177
1955,7.5,NA,13,8.75,54135
2012,6.2,36,7,0.05,54132
2011,4.9,18,1,21.43,54126
2003,4.7,47,5,90.19,54112
2004,6.4,33,6,4.48,54111
2000,5.9,48,1,69.24,54106
2012,7.1,NA,1,0.07,54064
2008,6.1,58,11,0.08,54029
2015,5.8,36,2,35.09,53950
1997,7.6,69,6,NA,53922
2006,2.8,11,5,48.55,53799
2010,6.3,51,5,17.8,53780
1998,6.7,58,5,91.14,53760
2016,6.8,58,1,27.55,53725
1998,5.5,35,11,38.07,53695
2009,7.3,81,7,0.37,53668
1992,6.6,49,2,58.88,53613
2010,6.5,37,7,31.16,53578
2003,7.1,65,5,1.97,53577
2003,5.9,41,5,35.99,53503
2009,6.6,45,2,0.69,53488
1997,7.1,72,6,45.86,53469
1968,7.5,83,1,42.3,53403
1998,6.7,16,5,17.28,53340
2018,5.9,51,1,67.8,53287
1994,7.7,88,5,1.46,53268
2000,6.9,49,6,0.63,53219
2011,5.9,36,5,39.05,53130
2000,6.5,30,5,44.74,53128
1985,6.5,30,2,15.5,53124
2006,5.8,45,6,48.75,53106
1994,6.7,65,6,92.12,52958
1990,6.4,65,1,33.88,52947
2001,6.2,53,7,91.06,52943
2010,7.8,NA,1,0.01,52925
2007,7,73,4,4.02,52922
2004,7.3,70,1,61.19,52903
2003,5.6,36,11,35.67,52899
2007,7.1,55,4,18.67,52886
2013,8.3,NA,5,1.43,52825
2006,5.5,43,11,54.61,52759
2007,6.2,46,5,25.93,52690
1984,7.2,68,5,20.5,52683
2005,7.3,NA,3,NA,52647
2012,5.9,45,11,49.13,52604
2013,6.4,35,5,29.81,52579
2011,6.8,75,4,9.2,52568
1983,7.2,69,11,20.77,52559
2002,5.1,66,1,85.85,52554
2013,6.1,71,5,0.34,52508
1959,8.1,NA,6,11.9,52500
1985,5.4,43,11,30,52471
1996,8.3,NA,6,NA,52466
2008,7,60,1,23.53,52443
2011,6.6,36,7,1.43,52426
1990,6.1,NA,1,103.74,52397
1998,6.6,38,5,6.94,52391
1943,7.9,94,16,NA,52382
2007,7.6,65,4,30.23,52376
2001,4.8,43,5,57.74,52332
2006,7.1,53,7,43.55,52331
2009,7.3,64,4,11,52330
2013,8.2,NA,4,1.63,52302
1998,6.2,26,5,30.32,52293
2000,6.2,45,1,32.6,52241
1930,8.1,NA,7,3.27,52219
2010,6.2,45,7,42.4,52165
2017,6.2,45,1,36.25,52142
1981,7.4,56,2,34.97,52124
2017,7.3,59,6,NA,52115
1997,6.1,53,1,42.87,52080
2008,5.4,24,1,15.28,52018
2016,5.8,42,5,54.73,51986
2010,6.2,45,1,57.74,51973
1981,7,79,2,42.37,51859
1954,8.1,NA,7,NA,51811
2004,6.5,47,1,74.54,51766
2017,6.8,72,4,25.11,51764
2017,6.8,59,3,152.9,51739
2015,5.3,34,1,28.78,51699
2017,5.8,39,11,38.05,51617
2001,5.1,47,1,93.39,51613
2000,5.7,34,1,17.48,51563
2012,5.8,55,11,0.1,51529
2003,6.5,63,6,40.91,51526
1946,8.1,92,7,23.65,51482
2006,5.5,33,2,71.73,51457
2007,6.2,44,5,90.65,51447
2016,7.2,89,6,NA,51445
1989,6.5,36,1,30.05,51422
1996,5.8,31,5,58.62,51419
1954,7.7,72,5,NA,51414
1994,7.3,67,6,2.88,51409
2001,5.7,44,5,93.61,51380
1985,7.1,NA,11,24.92,51375
1994,7.2,53,9,8.95,51345
2007,6.8,55,7,9.74,51311
2005,6.5,45,3,51.39,51244
1996,6.8,NA,2,38.62,51235
2008,8,91,3,2.28,51234
2004,6.5,66,5,45.49,51227
2015,6.2,49,1,42.59,51203
1992,6.5,46,5,50.75,51182
2011,7.2,75,5,10.18,51179
1933,8,NA,5,NA,51170
2008,4.7,57,5,90.56,51011
1973,7.1,66,6,NA,50970
2003,5.9,50,5,9.69,50933
2009,6.4,29,11,7.71,50927
1976,7.5,64,6,21.71,50870
1985,6.7,65,5,76.11,50838
2011,5.2,30,5,80.36,50822
2004,7.9,56,7,3.64,50784
1971,7.5,NA,6,NA,50778
2014,7.4,77,7,3.59,50762
2007,7.9,97,7,1.19,50743
2002,5.1,32,5,24.72,50686
1983,7.9,91,2,21.5,50678
2010,7.3,83,6,1.04,50628
2010,4.7,33,1,10.54,50615
1993,7.2,57,5,23.2,50615
2017,6.4,48,1,30.35,50585
2013,6.4,37,6,NA,50585
2007,7.2,68,11,0.04,50548
2011,5.9,42,2,23.07,50547
2011,5.2,24,11,17.69,50465
2015,5.4,40,5,20.99,50429
2006,7.3,62,5,0.32,50397
1977,6.9,74,3,71.22,50368
1986,7.5,NA,2,17.22,50366
2018,6,NA,5,NA,50364
1982,8.1,NA,7,4.97,50346
2017,6.9,84,6,2.52,50336
1994,5.8,48,1,44.85,50322
2015,4.9,47,11,47.43,50302
2000,7.5,78,5,18.62,50285
2009,6,61,2,0.02,50281
2012,6.5,43,7,35.07,50274
2012,4.4,NA,5,0.05,50264
2005,5.5,31,5,82.93,50221
2004,7.5,81,6,5.21,50212
2016,7.4,90,5,2.14,50194
2015,8.3,NA,6,0.74,50166
2004,5.5,24,5,16.32,50148
1997,5.9,43,1,41.26,50094
1989,5.4,43,1,52.21,50082
1986,6.6,50,5,40.7,50039
1994,8.1,77,6,0.6,50017
2004,6.5,58,1,1.49,49992
1997,7.5,72,7,7.84,49980
1998,8.1,58,7,0.26,49978
1985,6.2,47,2,49.4,49941
1956,7.5,78,7,10.25,49939
2002,6.8,NA,1,NA,49816
2009,7.5,83,5,2.38,49787
1938,8,NA,5,NA,49782
1993,5.5,NA,5,51.27,49770
2000,6.7,47,7,30.7,49738
1995,8.1,NA,5,NA,49733
2012,8.2,NA,13,1.04,49701
2014,6.1,37,1,NA,49691
2016,6.4,66,1,NA,49677
1999,5.3,37,7,10.67,49662
2009,5.5,51,11,51.55,49659
2012,6.5,41,5,3.3,49657
2011,7.1,55,7,0,49655
2000,7.3,67,7,34.59,49651
2018,5.6,46,11,117.15,49650
2006,5.4,29,5,17.32,49573
2009,5.7,52,1,67.17,49565
2005,6.5,66,5,39.01,49533
1973,7.2,58,1,NA,49521
1999,5.6,28,11,40.85,49512
2017,7.2,88,5,8.04,49486
2014,4.2,22,1,18.85,49465
2001,6,33,7,16.25,49427
1990,6.5,NA,5,8.27,49312
1959,8,NA,1,12.54,49307
2014,6.8,61,3,50.84,49298
2004,7,40,7,12.83,49246
2006,7.8,NA,3,NA,49226
2003,7.2,65,7,NA,49181
1981,6.1,26,11,21.72,49168
2010,5.1,NA,11,NA,49108
2016,6.3,36,1,14.27,49102
2008,5.9,35,3,35.16,49082
2008,7.3,NA,1,2.43,49063
2009,7.1,58,5,9.45,49051
1996,6.4,NA,1,17.6,49008
1999,5.7,34,1,31.77,49007
2004,6.1,47,1,21.01,48986
1966,7.6,NA,7,NA,48948
1988,5.5,41,1,109.31,48931
2005,5,35,1,32.12,48890
2016,5.9,34,1,14.9,48878
2001,6.9,27,7,27.81,48869
1989,8,77,5,18.25,48861
1950,8,NA,5,NA,48844
2000,7.3,79,6,6.95,48843
2005,5.5,34,2,82.57,48842
2001,6.5,58,11,0.38,48822
1993,7.5,NA,4,22.75,48697
2001,6.3,29,5,31.16,48634
2002,5.3,30,7,30.34,48617
1988,6.9,50,1,45.66,48594
2005,6.5,57,2,11.29,48502
2007,6.7,52,7,0.87,48458
2002,6.1,50,6,31.87,48421
1992,7.6,47,4,9.49,48380
2001,6.8,71,6,19.72,48367
2002,5.4,53,1,17.32,48321
2001,6.7,42,5,0.29,48305
2000,7.3,70,4,7.06,48294
1982,7.2,66,2,40.58,48267
2005,7.1,56,4,11.01,48262
2011,6,53,3,99.97,48245
2011,5.7,36,5,33.04,48239
2010,6.3,57,6,0.58,48237
1995,6.6,54,7,32.05,48169
2006,7,72,7,0.75,48167
1992,7.1,NA,5,51.43,48161
2006,6.8,49,1,14.73,48146
1987,6.8,66,1,25.89,48133
1991,7.8,68,5,2.02,48129
2005,7.8,68,4,5.13,48105
2003,5.8,62,5,33.83,48098
2008,5.4,36,7,31.42,48084
1980,7.3,73,5,30.03,48051
2014,5.5,31,1,7.79,48048
2017,7,43,2,64.51,48007
2015,6.6,53,5,4.03,48005
1994,6.2,NA,7,65.01,47996
1992,7.6,86,5,21.71,47941
1974,7.3,63,6,NA,47862
2001,6.2,47,5,40.34,47840
1920,8.1,NA,9,NA,47836
2014,6.2,31,7,0.02,47835
